,City,Lat,Lng
1481,Rockwall,32.9312336,-96.4597089
1482,Thomaston,32.8881879,-84.3265855
1483,Warsaw,38.2442186,-93.3774013
1484,Queen Valley,33.2986656,-111.2895709
1485,Mineral Bluff,34.9146028,-84.2769916
1486,Rancho Palos Verdes,33.7483311,-118.3707683
1487,Cordova,33.4354328,-80.9209272
1488,Erlanger,39.0167275,-84.6007773
1489,Town of Conklin,42.0342437,-75.803801
1490,Silver Springs,29.2166172,-82.0575797
1491,Leland,45.0228754,-85.7601164
1492,Colville,48.5465695,-117.905537
1493,Coxs Creek,37.8986716,-85.4735661
1494,Essex,39.3075071,-76.4790355
1495,West Lake Hills,30.2877039,-97.8068157
1496,Stevensville,38.980596,-76.3144415
1497,Waterbury,41.5538091,-73.0438362
1498,Rogers,45.1888596,-93.5524563
1499,Spearfish,44.490817,-103.85937
1500,Council Bluffs,41.258841,-95.8519484
1501,Lyerly,34.4039775,-85.4032911
1502,Strasburg,39.3525383,-88.619224
1503,Emmett,37.6826085,-81.8270613
1504,Rancho Cucamonga,34.1033192,-117.5751735
1505,State College,40.7944504,-77.8616386
1506,LaRue,32.1168234,-95.6746829
1507,Barnegat,39.7557459,-74.22073950889322
1508,Sioux City,42.4966815,-96.4058782
1509,Jasper,33.8312185,-87.2775053
1510,Redlands,34.0550328,-117.1827445
1511,Valley Center,33.226192999999995,-117.0291299794908
1512,Hendrix,33.7746079,-96.4063734
1513,Sallisaw,35.4587305,-94.7879436
1514,Fairhope,30.5231647,-87.9028458
1515,Robertsdale,30.5552959,-87.7109526
1516,Erwinna,40.5006586,-75.0726713
1517,Fort Benton,47.817297,-110.671672
1518,Vega,35.24603,-102.4252734
1519,West Point,41.84027,-96.7120725
1520,Millersburg,45.334456,-84.06084
1521,Elkhorn,41.2860699,-96.2346121
1522,Kyle,29.9892816,-97.877174
1523,Forks,47.950222,-124.386165
1524,Bothell,47.7598697,-122.2068288
1525,Gilroy,37.0065078,-121.5631723
1526,Chewelah,48.276287,-117.71552
1527,Ocotillo Wells,33.1441418,-116.1332011
1528,Glenwood,33.3159875,-108.8828122
1529,Chehalis,46.6599653,-122.963432
1530,Jamaica,40.7029134,-73.8006429
1531,Anchorage,61.2163129,-149.894852
1532,McMinnville,45.2100367,-123.194463
1533,Kenner,29.9942265,-90.2417806
1534,Carbondale,37.7274692,-89.216655
1535,Springville,40.1652447,-111.6114726
1536,Olympia,47.0451022,-122.8950075
1537,Heber,40.506463,-111.4132963
1538,Lucerne Valley,34.4436167,-116.9455239
1539,Enigma,31.4129695,-83.3290468
1540,Grand Chain,37.2517187,-89.0234037
1541,Delaware,40.2986724,-83.067965
1542,Elgin,42.03726,-88.2810994
1543,Los Banos,37.0592253,-120.8505342
1544,Manzanita,45.718616,-123.9350384
1545,Big Island,37.733015699999996,-78.36099996022075
1546,Beavercreek,45.2878369,-122.53571
1547,Shorewood,41.5200305,-88.2017293
1548,Glastonbury,41.7123218,-72.608146
1549,Union Grove,35.6651645,-76.6091017
1550,Marshall,38.8248083,-81.5359573
1551,Newburgh,37.9456824,-87.4046571
1552,Calhoun,32.0501467,-86.5449739
1553,Powder Springs,33.8595492,-84.683824
1554,Olney,38.7296538,-88.0846891
1555,Deadwood,44.376651,-103.729642
1556,Crescent City,41.8528065,-124.14986198309553
1557,The Dalles,45.6015056,-121.1841587
1558,Ellettsville,39.2339348,-86.6250008
1559,White Pigeon,41.7981056,-85.6433229
1560,Town of Fayette,42.8142352,-76.8091216
1561,Morrison,41.8094058,-89.9649496
1562,Hanksville,38.3737755,-110.706401
1563,Sevierville,35.8667112,-83.5620518
1564,Sweet Home,44.3976247,-122.736195
1565,City of Hornell,42.3278477,-77.6611025
1566,Caro,43.491132,-83.396897
1567,Mitchell,43.70953,-98.025379
1568,Castle Shannon,40.3647917,-80.0222753
1569,Laurel,39.0984317,-76.8485094
1570,Gap,39.987325,-76.0205073
1571,Whiteland,39.5500485,-86.0797079
1572,Alhambra,34.093042,-118.12706
1573,Hampton,48.9420623,-122.3421026
1574,Irwin,40.3301738,-79.7093339
1575,Mayodan,36.4123597,-79.9669857
1576,Steilacoom,47.1703692,-122.596287
1577,Fayston,44.21543225,-72.86869629411575
1578,Weimar,29.7030098,-96.7805399
1579,Brooklet,32.3796294,-81.6631659
1580,Alpine,40.94855,-73.9281139
1581,Wrightsville,34.2207257,-77.8172051
1582,Breckenridge,32.7558392,-98.9032554
1583,Roswell,34.02332,-84.360022
1584,Madisonville,35.5197984,-84.3635338
1585,Van Nuys,34.1866193,-118.4486675
1586,Pilot Point,33.3959396,-96.9591054
1587,Pahrump,36.2083012,-115.9839128
1588,Palm Beach Gardens,26.8233946,-80.1386547
1589,Cutler Bay,25.5783,-80.3377
1590,Powhatan Point,39.860075,-80.815368
1591,Marlboro,39.9028913,-74.9218327
1592,Fort McCoy,29.3649734,-81.9670322
1593,Munford,33.5250865,-85.95339335556537
1594,Fallbrook,33.3764196,-117.2511466
1595,Rocklin,38.7907339,-121.2357828
1596,Acton,34.469994,-118.1967418
1597,Tarpon Springs,28.148082950000003,-82.74380159717906
1598,Cocoa,28.3553873,-80.7318827
1599,Port Charlotte,26.9761707,-82.0906448
1600,Kooskia,46.1448942,-115.9779188
1601,Studio City,34.1483989,-118.3961877
1602,Roosevelt Lake Gardens West,33.8505995,-111.3062422
1603,Wasco,35.5941238,-119.3409457
1604,Palmyra,44.84662,-69.358749
1605,Ponca City,36.703647,-97.081898
1606,Vandergrift,40.6028462,-79.5647741
1607,Auburndale,28.0653422,-81.7888642
1608,Sunland,34.2669466,-118.3023
1609,Asheville,35.6009498,-82.5540161
1610,DeBary,28.8830604,-81.3088385
1611,Village of Unadilla,42.3253586,-75.3123969
1612,Rocky River,41.4756031,-81.8393034
1613,Mifflinburg,40.917582,-77.0477501
1614,Damascus,39.2884381,-77.2038717
1615,Burlington City,40.0712218,-74.8648859
1616,Thompson's Station,35.802011,-86.9113908
1617,Marenisco,46.376337,-89.696268
1618,Pacific Palisades,34.0480643,-118.5264706
1619,Elkview,38.43111865,-81.47562688489583
1620,Enumclaw,47.2047793,-121.9916371
1621,Pawcatuck,41.3776596,-71.8347515
1622,Stonington,41.3359327,-71.9059042
1623,Fort Meade,27.7522526,-81.8017491
1624,Trinity,30.9451862,-95.375496
1625,Pottstown,40.2452976,-75.6496424
1626,Concan,29.5004352,-99.722628
1627,Venice,33.995044,-118.4668875
1628,Quincy,39.9356016,-91.4098727
1629,Auburn Hills,42.6875323,-83.2341028
1630,Riverview,27.871197,-82.3269883
1631,Lithonia,33.7123305,-84.1051939
1632,Hamden,41.3959287,-72.8968716
1633,Carolina Beach,34.0351727,-77.8935966
1634,Cary,35.7882893,-78.7812081
1635,Newtown Square,39.9868117,-75.4007633
1636,Piñon Hills,34.433331,-117.6467225
1637,Attalla,34.0217639,-86.0885851
1638,Fitzgerald,31.715036,-83.2541994
1639,Cartersville,34.1652304,-84.7997613
1640,Lyman,34.9481741,-82.1273312
1641,Grand Rapids,42.9632405,-85.6678639
1642,Spokane Valley,47.6571104,-117.2613936
1643,Millen,32.8040512,-81.9492812
1644,Bedford,42.9464737,-71.5159015
1645,Gladwin,43.980855,-84.486401
1646,North Richland Hills,32.8342952,-97.2289029
1647,Plano,33.0136764,-96.6925096
1648,Abilene,32.44645,-99.7475905
1649,Pembroke,43.14709,-71.457825
1650,Davis,38.545379,-121.744583
1651,Niantic,41.3253756,-72.1931297
1652,Glencoe,38.5456936,-90.6248299
1653,Kansas,36.2050851,-94.7977277
1654,Cedarburg,43.2966545,-87.9875348
1655,Trevose,40.1392766,-74.9810019
1656,Aldie,38.9755174,-77.6413094
1657,Union,44.211741,-69.274292
1658,Monroe Township,40.335756,-74.4334464
1659,Williamsburg,37.2708788,-76.7074042
1660,Placerville,38.7296252,-120.798546
1661,Adel,41.6174123,-94.0185176
1662,Etna,39.957562,-82.6819548
1663,Dubuque,42.5006243,-90.6647985
1664,Sioux Falls,43.5488256,-96.7307737
1665,Greenwater,47.1559405,-121.6503772
1666,Attleboro,41.9438129,-71.2806515
1667,Centennial,39.579155,-104.8769227
1668,Gulf Breeze,30.3612885,-87.1683428131116
1669,Leesburg,28.810823,-81.8778582
1670,Northvale,41.0066649,-73.9490627
1671,Plainfield,39.7042123,-86.3994387
1672,Dawson,37.8562298,-80.7109185
1673,Carlsborg,48.0904896,-123.1709336
1674,Nisswa,46.5205224,-94.288609
1675,Pearl,32.2735792,-90.127881
1676,Gasport,43.197577,-78.5767928
1677,San Francisco,37.7790262,-122.419906
1678,Fond du Lac,43.7748763,-88.4458033
1679,Little Falls,45.9763545,-94.3625024
1680,North Las Vegas,36.2005843,-115.121584
1681,Clearwater,27.9658533,-82.8001026
1682,Sacramento,38.5810606,-121.493895
1683,Chula Vista,32.6400541,-117.0841955
1684,Speedwell,36.4586902,-83.8718624
1685,Newcastle,47.5395736,-122.1563331
1686,Ouray,38.0227716,-107.6714487
1687,Enfield,41.9789387,-72.5755109
1688,Wetmore,46.3796711,-86.6204356
1689,Hubert,34.7137729,-77.2452328
1690,Stone Harbor,39.0537129,-74.7584461
1691,Satellite Beach,28.1760051,-80.5904623
1692,Odessa,31.8457149,-102.367687
1693,El Reno,35.532198,-97.9550578
1694,Limon,39.2648545,-103.693123
1695,Northfield,43.433476,-71.592407
1696,Winter Garden,28.5656649,-81.5856742
1697,Buford,34.1206564,-84.0043513
1698,Buckholts,30.8729661,-97.1249919
1699,Wabash,40.797821,-85.8205411
1700,Quanah,34.2937246,-99.7423674
1701,South Padre Island,26.1036887,-97.1646938
1702,Graham,33.1020053,-98.581341
1703,Caddo Mills,33.0656732,-96.2277554
1704,Haslet,32.9616819,-97.34048541765975
1705,Frisco,33.1506744,-96.8236116
1706,Southlake,32.9412363,-97.1341783
1707,La Porte,29.6657838,-95.0193729
1708,Hobucken,35.2457225,-76.5690939
1709,Mandeville,30.3582305,-90.0657477
1710,Whitman,42.0806617,-70.935599
1711,Crab Orchard,37.4645267,-84.5066044
1712,Miami Beach,25.7929198,-80.1353006
1713,Bellefonte,40.9134862,-77.7737471
1714,Los Angeles,34.0536909,-118.242766
1715,Tiburon,37.8844389,-122.454565
1716,New Auburn,44.6735743,-94.2296994
1717,Lewisburg,40.9645337,-76.8847639
1718,Lakeville,41.8459353,-70.9494854
1719,Lock Haven,41.1369077,-77.4471641
1720,Baldwin,34.4917665,-83.5373947
1721,Bonita,32.664798,-117.01596176077473
1722,Gloucester,42.6159286,-70.6619888
1723,Dover,43.1981117,-70.8739761
1724,Anniston,33.6624824,-85.8283224
1725,Cedaredge,38.9016487,-107.926454
1726,Trabuco Canyon,33.6626232,-117.58938
1727,Bellevue,47.6144219,-122.192337
1728,Lemon Grove,32.7425516,-117.0314172
1729,Rialto,34.1064001,-117.3703235
1730,Menifee,33.6864432,-117.1770437
1731,Duarte,34.1394513,-117.9772873
1732,Valley Village,34.1637147,-118.3965758
1733,Humboldt,34.5009866,-112.2392022
1734,Lillington,35.399121,-78.8156001
1735,Eagle Grove,42.6641418,-93.9046225
1736,Mancos,37.3440947,-108.2925568
1737,Hempstead,30.0929491,-96.0806548
1738,Merrick,40.6628796,-73.551516
1739,Farmington,36.7291152,-108.205445
1740,La Mirada,33.9060971,-118.0107092
1741,Sullivan,38.2078684,-91.160072
1742,Plains,47.4605431,-114.884788
1743,Stuart,27.197983,-80.2519175
1744,Town of Hamburg,42.716293,-78.828717
1745,Folsom,36.8459535,-103.91836431481212
1746,Beachwood,39.939007,-74.1929188
1747,Graniteville,33.5637483,-81.8078887
1748,Corbett,45.5314503,-122.2922567
1749,Asbury Lake,30.0491293,-81.8214871
1750,Springtown,32.9659566,-97.6836384
1751,Fullerton,40.6317638,-75.4732384
1752,Watkins,45.3152415,-94.4086029
1753,Lesterville,37.453937,-90.8434553
1754,Carmel,39.9788017,-86.1189257
1755,Kailua-Kona,19.641941,-155.996933
1756,New Haven,41.3082138,-72.9250518
1757,Wellton,32.6728314,-114.146889
1758,Spanaway,47.0979462,-122.4243422
1759,Bristol Township,40.122900200000004,-74.86447057681232
1760,Villas,39.016775499999994,-74.93530279438082
1761,Hernando,28.8999815,-82.3745401
1762,Cusseta,32.785953,-85.30607274033625
1763,Wells,41.1107264,-114.963144
1764,West Hills,34.2032325,-118.645476
1765,Conyers,33.6676103,-84.0176904
1766,North Haven,41.3909305,-72.859545
1767,Merced,37.3029568,-120.4843269
1768,Oceanside,33.1958696,-117.3794834
1769,Occidental,38.4074146,-122.9483307
1770,Sandusky,41.4561002,-82.7115813
1771,Skiatook,36.3684245,-96.0013847
1772,Irvine,33.6856969,-117.8259819
1773,Osage Beach,38.1259916,-92.6723254
1774,Willow Street,39.9792659,-76.2763474
1775,Three Rivers,41.9442722,-85.6346222
1776,Newport News,36.9775016,-76.42977
1777,Prosser,46.2067583,-119.76916
1778,Fairview Park,41.4461727,-81.8526519
1779,Eaton Rapids,42.5092039,-84.655814
1780,Fairview,35.52218955,-82.39268284316401
1781,Rockville,39.0817985,-77.1516844
1782,Hubbardston,43.0922552,-84.8422239
1783,Vallecito,36.1575243,-105.7844613
1784,Ashland City,36.2742207,-87.0641699
1785,The Plains,39.3700911,-82.1323674
1786,Lincoln,40.8088861,-96.7077751
1787,McNeal,31.6000188,-109.6721511
1788,Village of Walden,41.5612048,-74.1884806
1789,Defiance,38.6329706,-90.7788717
1790,Winchester,39.1852184,-78.1652404
1791,Imperial Beach,32.5839444,-117.1130849
1792,St. Clairsville,40.0806266,-80.9000916
1793,Greentown,40.478094,-85.9666534
1794,Moundridge,38.203065,-97.519207
1795,Crystal River,28.902479,-82.5926012
1796,Des Moines,41.5910323,-93.6046655
1797,Coatesville,39.9831616,-75.8238355
1798,Rupert,37.9631733,-80.6895314
1799,South St. Paul,44.8938832,-93.0368359
1800,Oakwood,40.1161471,-87.7783592
1801,Proctor,43.6610327,-73.03532
1802,Hurst,32.8234621,-97.1705678
1803,Commerce,34.203997,-83.4571058
1804,Harlowton,46.434925,-109.835441
1805,Durham,35.996653,-78.9018053
1806,DeKalb,41.9295371,-88.7503776
1807,Bad Axe,43.801959,-83.000777
1808,Canal Winchester,39.842920500000005,-82.81594617222837
1809,San Jacinto,33.7839664,-116.9589086
1810,Ocean Springs,30.4112904,-88.8279165
1811,Emerald Isle,34.665333,-77.0382549
1812,Milton,44.635925,-73.11264
1813,Mission Viejo,33.5965685,-117.659405
1814,Brunswick,39.3131621,-77.6281858
1815,Town of Pelham,40.9098215,-73.8079111
1816,Sarasota,27.3365805,-82.5308545
1817,Reno,39.5261206,-119.8126581
1818,Town of Cheektowaga,42.9033917,-78.7547536
1819,Cheshire,41.4989861,-72.900658
1820,Cheshire,41.4989861,-72.900658
1821,Mount Holly Springs,40.1184235,-77.1899817
1822,Justice,41.7456772,-87.8391876
1823,Lava Hot Springs,42.6193625,-112.0110712
1824,Timnath,40.5294388,-104.9820861
1825,New York County,40.7127281,-74.0060152
1826,North Cape May,38.9820569,-74.9579523
1827,Coalinga,36.139678,-120.3601496
1828,Montgomeryville,40.2473291,-75.2437854
1829,Woodridge,41.7563344,-88.045559
1830,West Orange,40.7987113,-74.2390353
1831,Shenandoah,38.4851245,-78.625016
1832,Highmore,44.521373,-99.441501
1833,Ukiah,39.1501662,-123.2077861
1834,City of Binghamton,42.0987125,-75.9125262
1835,Mankato,44.1634663,-93.9993505
1836,Wright City,38.8275491,-91.0201422
1837,Garfield,38.9548043,-81.5445683
1838,Lamont,35.2596833,-118.9142666
1839,Gulfport,27.7483613,-82.7034334
1840,Lynn Haven,30.2454776,-85.648261
1841,Woodford,38.1131886,-77.4088708
1842,Fortuna Foothills,32.6578355,-114.4118901
1843,Hattiesburg,31.3271189,-89.2903392
1844,Firebaugh,36.8588376,-120.456007
1845,Ravenden Springs,36.3164085,-91.2234143
1846,Hoover,33.4060825,-86.78985769796296
1847,Gautier,30.385755,-88.6116855
1848,Bismarck,39.2178838,-79.2330947
1849,Olancha,36.271545,-118.00012671254308
1850,Corvallis,44.5645659,-123.2620435
1851,Issaquah,47.5348778,-122.0432974
1852,Jefferson,34.1170537,-83.5723876
1853,Elida,40.7886618,-84.203839
1854,New Milford,41.5770993,-73.4105803
1855,Neodesha,37.4183929,-95.6802581
1856,Coupeville,48.214667,-122.68076035903837
1857,Joshua Tree,34.1350358,-116.315277
1858,Phoenix,33.4484367,-112.074141
1859,Loganville,33.8389977,-83.9007382
1860,Dennison,40.3933994,-81.3337215
1861,Racine,42.7260523,-87.7825242
1862,Coarsegold,37.2621687,-119.7009834
1863,Lamy,35.4806651,-105.880191
1864,Chelmsford,42.596876,-71.3518343
1865,Yucaipa,34.033625,-117.0430865
1866,Orlando,28.5421109,-81.3790304
1867,Sandy,40.5710454,-111.8953815
1868,Rio Dell,40.499301,-124.106437
1869,Mountain Home,36.3361391,-92.3801187
1870,Placentia,33.8714814,-117.8617337
1871,Niles,42.0289319,-87.8122348
1872,Del Mar,32.9594891,-117.2653146
1873,Port Saint Lucie,27.2939333,-80.3503283
1874,Deerfield Beach,26.318342,-80.0996306
1875,Baker,35.0421963,-117.6675604
1876,Berwick,41.0602024,-76.2461259
1877,Gustine,37.2577171,-120.9988154
1878,Greenback,35.6611904,-84.1721357
1879,Greeneville,36.1631575,-82.8309861
1880,Commack,40.8428759,-73.2928943
1881,Westerly,41.3775996,-71.8272911
1882,Upper Sandusky,40.8272785,-83.2813089
1883,Watsonville,36.9092773,-121.7529071
1884,Landers,34.266114,-116.3930703
1885,Oahu,21.48343645,-158.03648372697478
1886,O’Fallon,38.7902503,-90.7033292
1887,Fair Oaks,41.0750361,-87.2575283
1888,DuBois,41.118651,-78.7622342
1889,Newberg,45.300347,-122.972751
1890,White City,42.431975,-122.838804
1891,Fultondale,33.631438,-86.78332454213484
1892,Sayville,40.7359317,-73.0820556
1893,Calabash,33.8907278,-78.5683446
1894,City of Superior,46.7207737,-92.1040796
1895,Hampstead,39.6028444,-76.8534845
1896,South Dos Palos,36.9643919,-120.653239
1897,Newark,40.735657,-74.1723667
1898,Brookfield,43.0578479,-88.1261984
1899,Pleasant Lake,41.5753282,-85.0160765
1900,Pensacola Beach,30.3342348,-87.1350979
1901,Chester Springs,40.0951038,-75.6168681
1902,Camarillo,34.2176371,-119.0383541
1903,Smithville,39.3868396,-94.5815937
1904,Pinetop,34.1258775,-109.9376056
1905,Isanti,45.4902335,-93.2477046
1906,Joshua Tree,34.1350358,-116.315277
1907,Sequim,48.0849312,-123.1096706
1908,Grantville,40.377867,-76.6463566
1909,Oakton,38.8827407,-77.292237
1910,Pleasant Hill,37.9479786,-122.0607963
1911,Cape Coral,26.6059432,-81.9806771
1912,Tarpon Springs,28.148082950000003,-82.74380159717906
1913,Vass,35.2562684,-79.2822491
1914,Killeen,31.1171441,-97.727796
1915,Kuna,43.4918307,-116.420122
1916,Willow,61.7472222,-150.0375
1917,Big Flats,42.1372967,-76.9369067
1918,Bridgeton,38.7566055,-90.42352
1919,Point Pleasant,40.0831714,-74.0681931
1920,Washington Township,42.7244759,-83.0360419
1921,Howell Township,40.1413032,-74.2236618
1922,Blackshear,31.3060513,-82.2420661
1923,Campbellsville,37.3433974,-85.3419069
1924,DeLand,29.0283213,-81.3031098
1925,Baker,35.0421963,-117.6675604
1926,Panama City,30.1600827,-85.6545729
1927,Greenacres,26.623679,-80.1253213
1928,Princeton,37.383603,-81.10728091741322
1929,Williamson,43.2238186,-77.1864012
1930,Bourbon,41.2956002,-86.1163889
1931,Silverdale,47.6594091,-122.6766317
1932,Ardmore Estates,34.7517575,-86.6405502
1933,New Britain,41.6612104,-72.7795419
1934,Kerrville,30.0474688,-99.1400207
1935,Jekyll Island,31.0655982,-81.41431464659931
1936,Wildwood Crest,38.9748351,-74.8335015
1937,Benton Harbor,42.1167065,-86.4541894
1938,Herndon,38.9695316,-77.3859479
1939,Dixon,38.4454641,-121.8232958
1940,Moses Lake,47.1301417,-119.278077
1941,Willis,30.4241219,-95.4796587
1942,Altoona,41.6437308,-93.4696031
1943,Bad Axe,43.801959,-83.000777
1944,Marana,32.4446988,-111.215709
1945,Green Cove Springs,29.9919779,-81.6781097
1946,Mesa Vista,38.8071278,-119.79601
1947,Dresher,40.1409428,-75.1668414
1948,Saint Johns Park,30.2838506,-81.7153751
1949,Mattawan,42.2094839,-85.784453
1950,East Atlantic Beach,40.585582,-73.712204
1951,Roan Mountain,36.1962305,-82.0703999
1952,Santa Clara,37.3541132,-121.955174
1953,Akron,41.083064,-81.518485
1954,Winter Park,28.5977707,-81.3510264
1955,Sylvania,41.7189392,-83.7129935
1956,New Bedford,41.6362152,-70.934205
1957,New Port Richey,28.2441768,-82.7192671
1958,Victorville,34.5361067,-117.2911565
1959,Liberty Township,41.4391165,-84.05702801517452
1960,McAllen,26.204114,-98.2300605
1961,North Miami,25.8900949,-80.1867138
1962,Cassville,36.6770111,-93.868811
1963,Broken Arrow,36.0525993,-95.7908195
1964,Glenpool,35.9553737,-96.0088843
1965,Sand Springs,36.1394339,-96.1100025
1966,Las Vegas,36.1672559,-115.148516
1967,Coweta,35.9524768,-95.6508637
1968,Romeo,42.802808,-83.0129874
1969,Herington,38.671119,-96.9425139
1970,New Lebanon,39.7453337,-84.3849462
1971,Tyrone,33.4713249,-84.5972005
1972,Lake Havasu City,34.4838502,-114.3224495
1973,Roseville,38.7521235,-121.2880059
1974,Wilton,41.1953739,-73.4378988
1975,Florham Park,40.7881643,-74.3891647
1976,College Park,33.6534427,-84.4493725
1977,Volo,42.3261332,-88.167861
1978,Barrington,43.223191,-71.047211
1979,Panama City Beach,30.1765914,-85.805386
1980,Edmond,35.6571367,-97.4649038
1981,Ruidoso,33.3315804,-105.6730991
1982,Carter Lake,41.2851284,-95.917157
1983,Village of Washingtonville,41.4278716,-74.1659798
1984,Griswold,41.6035026,-71.9622443
1985,Callicoon,41.7673105,-75.0562785
1986,Weatherford,32.7589648,-97.7970748
1987,Snow Shoe,41.0308914,-77.9494489
1988,Town of Silver Cliff,45.460702600000005,-88.33889527528419
1989,Vallejo,38.1040864,-122.2566367
1990,Streamwood,42.0255827,-88.1784085
1991,Allendale,42.9722455,-85.9536535
1992,Nicholasville,37.8806341,-84.5729961
1993,Edison,40.538457,-74.39450186737218
1994,Mosinee,44.7927298,-89.7035959
1995,Laconia,43.5278546,-71.470351
1996,Bloomsburg,41.0044958,-76.4537302
1997,Tower City,40.5892808,-76.552385
1998,Shrewsbury,39.7687574,-76.6796518
1999,Winchester,37.990079,-84.1796503
2000,Andover,42.65717,-71.1408776
2001,Wild Rose,44.1785884,-89.2490065
2002,Westport,41.1414855,-73.3578955
2003,Kelseyville,38.9779531,-122.8394375
2004,Jordan,44.6663146,-93.6261918
2005,Fargo,46.877229,-96.789821
2006,Sartell,45.6216319,-94.2069365
2007,Hickory Flat,34.1700967,-84.4227049
2008,Palmdale,34.5793131,-118.1171108
2009,Rockwood,45.6778213,-69.7408914
2010,Sea Isle City,39.1548404,-74.6897791
2011,Sedalia,38.7098314,-93.2295515
2012,Becket,42.3323727,-73.0837627
2013,Round Mountain,40.7940442,-121.9419412
2014,Ruckersville,38.2331873,-78.369175
2015,Walpole,43.07943,-72.4259189
2016,Sebring,27.4957453,-81.4410425
2017,American Canyon,38.1749179,-122.2608044
2018,Bowdoinham,44.009145,-69.8982276
2019,Perham,46.5944042,-95.5725415
2020,Redfield,34.4450465,-92.1842971
2021,Leetonia,41.5997916,-77.4952585
2022,Sterling City,31.8384837,-100.9850761
2023,Jeffersonville,38.2770227,-85.7371604
2024,Sharpsville,40.3794822,-86.0886009
2025,Castle Rock,46.2739907,-122.9049187
2026,Claremont,34.0966764,-117.7197785
2027,Lawndale,35.4140187,-81.5631474
2028,Viola,39.5131397,-80.1006305
2029,Fenton,38.5131989,-90.4400578
2030,Ramsey,41.0573188,-74.1409771
2031,Lawton,42.1672629,-85.8469539
2032,Sharpsville,40.3794822,-86.0886009
2033,Monmouth,44.8486414,-123.2290777
2034,Greenup,39.2478159,-88.1633719
2035,Clackamas,45.4146516,-122.5532561
2036,Chillicothe,34.2537085,-99.5111446
2037,Simnasho,44.9725381,-121.3518287
2038,Little Canada,45.0269101,-93.0877197
2039,The Villages,28.9269978,-82.0041758
2040,Mount Royal,39.8101134,-75.2112925
2041,Cannon Beach,45.8900275,-123.9618623
2042,Thermopolis,43.646067,-108.212043
2043,Jackson Township,40.1151766,-74.3647772
2044,College City,39.0057303,-122.0094129
2045,Klamath Falls,42.224867,-121.7816704
2046,Vonore,35.590078,-84.2418612
2047,Pike Road,32.272931,-86.15018999518217
2048,Bowie,38.9424464,-76.7301718
2049,DeSoto,32.5897831,-96.8570183
2050,Lake Katrine,41.9856476,-73.9881934
2051,Jacksonville,30.3321838,-81.655651
2052,Shelton,41.3164856,-73.0931641
2053,Bucksport,44.5736852,-68.7955879
2054,Moodus,41.5028768,-72.4500867
2055,Broad Brook,41.9123196,-72.5450873
2056,Kearny,33.0570085,-110.9106656
2057,Boerne,29.7946641,-98.7319703
2058,Inola,36.1512098,-95.5094195
2059,Chapmanville,37.9737114,-82.0173502
2060,Mecosta,43.620639,-85.226862
2061,Renton,47.4799078,-122.2034496
2062,Village of Coxsackie,42.3509179,-73.8029028
2063,Highland,39.1791091,-76.9575634
2064,Ramona,33.0417112,-116.8680821
2065,Duluth,46.7729322,-92.1251218
2066,Marathon,24.7137524,-81.0903512
2067,Hyannis,41.6534847,-70.2823732
2068,Hendersonville,35.3187279,-82.4609528
2069,Mill City,44.7540106,-122.4781385
2070,King,36.275245999999996,-80.36568613272892
2071,Peshtigo,45.05443,-87.7492721
2072,Livonia,42.36837,-83.3527097
2073,West Hills,34.2032325,-118.645476
2074,Valdosta,30.8327022,-83.2784851
2075,Des Moines,41.5910323,-93.6046655
2076,North Ridgeville,41.3894905,-82.0190321
2077,Reedsville,39.1214666,-81.7476314
2078,Presque Isle,46.681479,-68.016357
2079,Franklin,39.4806056,-86.0549863
2080,Rock Springs,41.5860557,-109.2194544
2081,Centerport,40.902425,-73.371427
2082,Oak Grove,39.0048397,-94.1291914
2083,Town of West Seneca,42.8395833,-78.7541466
2084,Gladstone,37.5468094,-78.8494619
2085,San Bernardino,34.1083449,-117.2897652
2086,Reedley,36.5963395,-119.450402
2087,Panama,40.597778,-96.510848
2088,Logan,37.8487778,-81.9932151
2089,Hoschton,34.096496,-83.7612839
2090,Hickory,35.7333312,-81.3442915
2091,West Chester,39.9597213,-75.6059638
2092,Falkville,34.3684295,-86.908616
2093,North Richland Hills,32.8342952,-97.2289029
2094,Ozone,35.6411927,-93.4432386
2095,Bagdad,34.5718144,-113.1747594
2096,San Juan,18.465299,-66.116666
2097,Meredith,43.657937,-71.500397
2098,Grand Bay,30.4763084,-88.3422303
2099,Browning,48.557743,-113.017258
2100,Mount Carmel,40.7968393,-76.4131097
2101,Norlina,36.4456097,-78.1982132
2102,Newport,48.1796277,-117.043258
2103,Alvin,29.4238472,-95.2441009
2104,Jones,35.5614129,-97.2919826
2105,West Bloomfield Township,42.5685582,-83.3733531
2106,Nevada,33.0423409,-96.3738721
2107,Pittsfield,39.6078254,-90.805129
2108,Stuart,27.197983,-80.2519175
2109,Chiefland,29.4749586,-82.8591997
2110,Hobe Sound,27.059498,-80.1364323
2111,Charleston,32.7876012,-79.9402728
2112,Hypoluxo,26.5665166,-80.0535271
2113,Prescott Valley,34.6100243,-112.315721
2114,El Mirage,33.6130338,-112.3244866
2115,Augusta,33.4709714,-81.9748429
2116,Fruita,39.1588697,-108.728988
2117,Town of Crawford,41.6,-74.3
2118,Lacey,47.0263876,-122.8072257
2119,Coeburn,36.9439917,-82.4640401
2120,Losantville,40.0247544,-85.1831236
2121,Reidsville,36.3548586,-79.6644748
