,City,Lat,Lng
1559,Steilacoom,47.1698,-122.6026
1560,Weimar,50.9833,11.3167
1561,Brooklet,32.3796,-81.6632
1562,Alpine,32.835,-116.7664
1563,Wrightsville,40.0257,-76.53
1564,Breckenridge,32.7557,-98.9023
1565,Roswell,34.0232,-84.3616
1566,Madisonville,37.3281,-87.4989
1567,Van Nuys,34.1867,-118.4487
1568,Pilot Point,33.3965,-96.9606
1569,Pahrump,36.2083,-115.9839
1570,Palm Beach Gardens,26.8234,-80.1386
1571,Cutler Bay,25.5783,-80.3377
1572,Powhatan Point,39.8601,-80.8154
1573,Marlboro,41.6057,-73.9715
1574,Fort McCoy,29.365,-81.967
1575,Munford,35.4492,-89.8151
1576,Fallbrook,33.3764,-117.2512
1577,Rocklin,38.7907,-121.2358
1578,Acton,51.509,-0.2762
1579,Tarpon Springs,28.1461,-82.7568
1580,Cocoa,28.3861,-80.742
1581,Port Charlotte,26.9762,-82.0906
1582,Kooskia,46.1449,-115.9779
1583,Wasco,35.5941,-119.341
1584,Palmyra,34.5608,38.2805
1585,Ponca City,36.707,-97.0856
1586,Vandergrift,40.6028,-79.5648
1587,Auburndale,28.0653,-81.7887
1588,Sunland,38.8928,-101.8216
1589,Asheville,35.6009,-82.554
1590,DeBary,28.8831,-81.3087
1591,Unadilla,32.2616,-83.7366
1592,Rocky River,41.4756,-81.8393
1593,Mifflinburg,40.9176,-77.0478
1594,Damascus,33.5102,36.2913
1595,Marenisco,46.3763,-89.6963
1596,Pacific Palisades,34.0424,-118.541
1597,Elkview,38.4429,-81.4804
1598,Enumclaw,47.2043,-121.9915
1599,Pawcatuck,41.3773,-71.8337
1600,Stonington,44.1562,-68.6667
1601,Fort George Meade,39.1082,-76.7432
1602,Trinity,28.1808,-82.6818
1603,Pottstown,40.2454,-75.6496
1604,Concan,29.4952,-99.7126
1605,Venice,27.0998,-82.4543
1606,Quincy,42.2529,-71.0023
1607,Auburn Hills,42.6875,-83.2341
1608,Riverview,27.8661,-82.3265
1609,Lithonia,33.7123,-84.1052
1610,Hamden,41.3959,-72.8968
1611,Carolina Beach,34.0352,-77.8936
1612,Cary,35.7915,-78.7811
1613,Newtown Square,38.9337,-76.0574
1614,Piñon Hills,34.4333,-117.6467
1615,Attalla,34.0218,-86.0886
1616,Fitzgerald,31.7149,-83.2526
1617,Cartersville,34.1651,-84.7999
1618,Lyman,48.9884,37.8023
1619,Grand Rapids,42.9634,-85.6681
1620,Spokane Valley,47.6732,-117.2394
1621,Millen,32.804,-81.9493
1622,Bedford,52.1346,-0.4663
1623,Gladwin,43.9808,-84.4864
1624,North Richland Hills,32.8343,-97.2289
1625,Plano,33.0198,-96.6989
1626,Abilene,32.4487,-99.7331
1627,Pembroke,45.8168,-77.1162
1628,Davis,41.0005,-112.0013
1629,Niantic,41.3254,-72.1931
1630,Glencoe,-28.1783,30.147
1631,Kansas,38.5003,-98.5006
1632,Cedarburg,43.2967,-87.9876
1633,Trevose,40.1393,-74.981
1634,Oroville East,39.5113,-121.4752
1635,Aldie,38.9758,-77.6428
1636,Union,40.6334,-74.2663
1637,Williamsburg,37.2707,-76.7075
1638,Placerville,38.7296,-120.7986
1639,Adel,31.1371,-83.4235
1640,Etna,40.5042,-79.9489
1641,Dubuque,42.4833,-90.8668
1642,Sioux Falls,43.55,-96.7003
1643,Attleboro,41.9445,-71.2856
1644,Centennial,39.5792,-104.8769
1645,Gulf Breeze,30.3571,-87.1639
1646,Leesburg,39.1157,-77.5636
1647,Northvale,41.0065,-73.949
1648,Plainfield,40.6168,-74.4173
1649,Dawson,31.7735,-84.4466
1650,Nisswa,46.5205,-94.2886
1651,Pearl,32.2746,-90.132
1652,Gasport,43.1992,-78.5761
1653,San Francisco,37.7749,-122.4194
1654,New Sharon,44.639,-70.0156
1655,Fond du Lac,43.775,-88.4388
1656,Little Falls,40.869,-74.2082
1657,Clearwater,27.9659,-82.8001
1658,Sacramento,38.4666,-121.3177
1659,Chula Vista,32.64,-117.0842
1660,Speedwell,39.7632,-74.5454
1661,Newcastle,-32.9272,151.7765
1662,Ouray,38.0228,-107.6714
1663,Enfield,-34.8526,138.6026
1664,Wetmore,41.6951,-78.8756
1665,Hubert,27.9781,-97.7056
1666,Olympia,47.0379,-122.9007
1667,Odesa,46.4775,30.7326
1668,El Reno,35.5323,-97.955
1669,Puerto Limón,10.0,-83.0333
1670,Northfield,44.4583,-93.1616
1671,Winter Garden,28.5653,-81.5862
1672,Buford,34.1207,-84.0043
1673,Buckholts,30.873,-97.125
1674,Wabash,40.7978,-85.8205
1675,Quanah,34.2979,-99.7404
1676,South Padre Island,26.1037,-97.1647
1677,Graham,47.0529,-122.2943
1678,Caddo Mills,33.0657,-96.2278
1679,Haslet,32.9749,-97.3478
1680,Frisco,33.1507,-96.8236
1681,Southlake,32.9412,-97.1342
1682,La Porte,29.6658,-95.0194
1683,Mandeville,18.0417,-77.5071
1684,Whitman,46.9166,-117.4844
1685,Crab Orchard,37.7407,-81.2307
1686,Miami Beach,25.7906,-80.1301
1687,Bellefonte,40.9134,-77.7783
1688,Los Angeles,34.0522,-118.2437
1689,Belvedere Tiburon,37.8735,-122.4566
1690,New Auburn,45.2041,-91.5582
1691,Lewisburg,35.4492,-86.7889
1692,Lakeville,44.6497,-93.2427
1693,Lock Haven,41.137,-77.4469
1694,Baldwin,30.7505,-87.7667
1695,Bonita,32.6578,-117.03
1696,Gloucester,51.8657,-2.2431
1697,Dover,39.1582,-75.5244
1698,Anniston,33.6598,-85.8316
1699,Cedaredge,38.9016,-107.9265
1700,Trabuco Canyon,33.6609,-117.5853
1701,Bellevue,47.6104,-122.2007
1702,Fontan,44.0028,7.554
1703,Lemon Grove,32.7426,-117.0314
1704,Rialto,34.1064,-117.3703
1705,Earlimart,35.8841,-119.2723
1706,Menifee,33.7284,-117.1464
1707,Duarte,34.1394,-117.9773
1708,Valley Village,34.162,-118.4024
1709,Humboldt,40.6665,-123.9178
1710,Lillington,35.3993,-78.8158
1711,Eagle Grove,42.6641,-93.9044
1712,Mancos,37.345,-108.2893
1713,Hempstead,40.7062,-73.6187
1714,Merrick,40.6629,-73.5515
1715,Farmington,36.7281,-108.2187
1716,La Mirada,33.9172,-118.012
1717,Sullivan,36.5168,-82.5332
1718,Plains,41.2754,-75.8502
1719,Tremonton,41.7119,-112.1655
1720,Stuart,27.1976,-80.2528
1721,Hamburg,53.55,10.0
1722,Folsom,38.678,-121.1761
1723,Beachwood,41.4645,-81.5087
1724,Graniteville,33.5638,-81.8079
1725,Corbett,-35.8429,-60.9908
1726,Asbury Lake,30.0491,-81.8215
1727,Springtown,32.966,-97.6836
1728,Fullerton,33.8703,-117.9253
1729,Watkins,45.3152,-94.4086
1730,Destin,30.3935,-86.4958
1731,Lesterville,43.0394,-97.5956
1732,Carmel,39.9784,-86.118
1733,New Haven,41.4001,-72.9329
1734,Wellton,32.6728,-114.1469
1735,Spanaway,47.104,-122.4346
1736,Seabeck,47.6395,-122.8285
1737,Bristol,41.8334,-71.1662
1738,Villas,26.5504,-81.8687
1739,Hernando,28.5419,-82.4582
1740,Cusseta,32.3054,-84.7727
1741,Wells,51.2079,-2.649
1742,West Hills,34.1973,-118.644
1743,Conyers,33.6676,-84.0177
1744,North Haven,41.3909,-72.8595
1745,Merced,37.1666,-120.7516
1746,Oceanside,33.1959,-117.3795
1747,Occidental,38.4074,-122.9483
1748,Sandusky,41.3501,-83.1332
1749,Skiatook,36.3684,-96.0014
1750,Irvine,33.6695,-117.8231
1751,Osage Beach,38.1296,-92.6528
1752,Willow Street,39.9793,-76.2764
1753,Three Rivers,41.9439,-85.6325
1754,Newport News,36.9788,-76.428
1755,Prosser,46.2068,-119.7689
1756,Fairview Park,41.4414,-81.8643
1757,Eaton Rapids,42.5092,-84.6558
1758,Fairview,40.8126,-73.999
1759,Rockville,39.084,-77.1528
1760,Hubbardston,42.4737,-72.0062
1761,Vallecito,6.7259,-75.487
1762,Ashland City,36.2742,-87.0642
1763,The Plains,39.369,-82.1324
1764,Lincoln,40.8,-96.667
1765,McNeal,31.6,-109.6722
1766,Walden,41.5612,-74.1885
1767,Scotch Plains,40.6554,-74.3899
1768,Defiance,41.3334,-84.45
1769,Winchester,51.0651,-1.3187
1770,Hutto,30.5427,-97.5467
1771,Imperial Beach,32.5839,-117.1131
1772,Saint Clairsville,40.0806,-80.9001
1773,Greentown,40.9276,-81.4026
1774,Moundridge,38.2031,-97.5192
1775,Crystal River,28.9025,-82.5926
1776,Des Moines,41.6005,-93.6091
1777,Coatesville,39.9832,-75.8238
1778,Rupert,42.6191,-113.6772
1779,South Saint Paul,44.8927,-93.0349
1780,Oakwood,39.7253,-84.1741
1781,Proctor,46.7472,-92.2255
1782,Hurst,32.8235,-97.1706
1783,Commerce,34.0006,-118.1598
1784,Harlowton,46.4355,-109.8344
1785,Durham,36.0335,-78.8664
1786,DeKalb County,33.7504,-84.2333
1787,Bad Axe,43.802,-83.0008
1788,Canal Winchester,39.8428,-82.8046
1789,San Jacinto,33.7839,-116.9586
1790,Ocean Springs,30.4113,-88.8278
1791,Emerald Isle,34.6779,-76.9508
1792,Milton,34.1322,-84.3007
1793,Mission Viejo,33.6,-117.672
1794,Brunswick,41.2381,-81.8418
1795,Pelham,33.2857,-86.81
1796,Sarasota,27.167,-82.3332
1797,Reno,39.5296,-119.8138
1798,Cheektowaga,42.9034,-78.7548
1799,Cheshire,41.499,-72.9007
1800,Cheshire,41.499,-72.9007
1801,Mount Holly Springs,40.1184,-77.19
1802,Justice,41.7445,-87.8378
1803,Lava Hot Springs,42.6194,-112.0111
1804,Timnath,40.5294,-104.9821
1805,North Cape May,38.9821,-74.9579
1806,Coalinga,36.1397,-120.3602
1807,Montgomeryville,40.2473,-75.2438
1808,Woodridge,41.747,-88.0503
1809,West Orange,40.7987,-74.239
1810,Shenandoah,30.4013,-91.0009
1811,Highmore,44.5214,-99.4415
1812,Ukiah,39.1502,-123.2078
1813,Binghamton,42.0987,-75.918
1814,Mankato,44.1636,-93.9994
1815,Wright City,38.8275,-91.0201
1816,Garfield,36.1875,-98.0628
1817,Fort Clark Springs,29.3061,-100.422
1818,Lamont,35.2597,-118.9143
1819,Gulfport,30.3674,-89.0928
1820,Lynn Haven,30.2455,-85.6483
1821,Woodford,-26.95,152.7833
1822,Fortuna Foothills,32.6578,-114.4119
1823,Hattiesburg,31.3271,-89.2903
1824,Firebaugh,36.8588,-120.456
1825,Hoover,33.4054,-86.8114
1826,Gautier,30.3858,-88.6117
1827,Bismarck,46.8083,-100.7837
1828,Corvallis,44.5646,-123.262
1829,Issaquah,47.5301,-122.0326
1830,Jefferson,38.1834,-85.65
1831,Elida,40.7887,-84.2038
1832,New Milford,40.9327,-74.0179
1833,Neodesha,37.4184,-95.6803
1834,Coupeville,48.2198,-122.6863
1835,Joshua Tree,34.1347,-116.3131
1836,Phoenix,33.4484,-112.074
1837,Loganville,33.839,-83.9007
1838,Dennison,40.3934,-81.3337
1839,Racine,42.7495,-88.0751
1840,Coarsegold,37.2622,-119.701
1841,Lamy,35.4809,-105.8803
1842,Chelmsford,51.7357,0.4696
1843,Yucaipa,34.0336,-117.0431
1844,Orlando,28.5383,-81.3792
1845,Sandy City,40.572,-111.8606
1846,Rio Dell,40.4993,-124.1064
1847,Mountain Home,43.133,-115.6912
1848,Piacenza,45.0468,9.6994
1849,Niles,42.0189,-87.8028
1850,Del Mar,32.9595,-117.2653
1851,Deerfield Beach,26.3184,-80.0998
1852,Baker,30.5882,-91.1682
1853,Berwick,41.0545,-76.2333
1854,Gustine,37.2577,-120.9988
1855,Greenback,35.6612,-84.1721
1856,Greeneville,36.1632,-82.831
1857,Commack,40.8429,-73.2929
1858,Westerly,41.3776,-71.8273
1859,Upper Sandusky,40.8273,-83.2813
1860,Watsonville,36.9102,-121.7569
1861,Landers,34.2661,-116.3931
1862,O'Fallon,38.8106,-90.6999
1863,Fair Oaks,38.6446,-121.2722
1864,Dubois,38.3464,-86.8897
1865,Newberg,45.3001,-122.9732
1866,White City,42.4374,-122.8589
1867,Fultondale,33.6048,-86.7939
1868,Sayville,40.7359,-73.0821
1869,Calabash,33.9037,-78.5739
1870,Superior,46.7208,-92.1041
1871,Hampstead,42.8745,-71.1812
1872,South Dos Palos,36.9644,-120.6532
1873,Newark,40.7357,-74.1724
1874,Brookfield,43.0606,-88.1065
1875,Pleasant Lake,45.4977,-94.2867
1876,Pensacola Beach,30.3335,-87.1375
1877,Chester Springs,40.0951,-75.6169
1878,Camarillo,34.2164,-119.0376
1879,Smithville,39.3869,-94.5811
1880,Pinetop,-7.2529,146.6748
1881,Isanti,45.55,-93.3002
1882,Joshua Tree,34.1347,-116.3131
1883,Sequim,48.0795,-123.1018
1884,Grantville,33.2348,-84.8358
1885,Oakton,38.881,-77.3008
1886,Pleasant Hill,37.948,-122.0608
1887,Carson City,39.1638,-119.7674
1888,Cape Coral,26.5629,-81.9495
1889,Tarpon Springs,28.1461,-82.7568
1890,Vass,35.2563,-79.2822
1891,Killeen,31.1171,-97.7278
1892,Kuna,43.4918,-116.4201
1893,Willow,61.7472,-150.0375
1894,Big Flats,42.1373,-76.9369
1895,Bridgeton,39.4273,-75.2341
1896,Point Pleasant,40.0832,-74.0682
1897,Howell,42.6073,-83.9294
1898,Blackshear,31.306,-82.2421
1899,Campbellsville,37.3434,-85.3419
1900,DeLand,29.0283,-81.3031
1901,Panama City,8.9936,-79.5197
1902,Greenacres,35.3833,-119.1098
1903,Princeton,25.5384,-80.4089
1904,Williamson,30.6502,-97.6003
1905,Bourbon,41.2956,-86.1164
1906,Silverdale,47.6445,-122.6949
1907,Ardmore,34.1743,-97.1436
1908,New Britain,41.6612,-72.7795
1909,Kerrville,30.0474,-99.1403
1910,Benton Harbor,42.1167,-86.4542
1911,Herndon,38.9696,-77.3861
1912,Dixon,38.4455,-121.8233
1913,Moses Lake,47.1301,-119.2781
1914,Willis,30.4249,-95.4799
1915,Altoona,40.5187,-78.3947
1916,Bad Axe,43.802,-83.0008
1917,Marana,32.4367,-111.2254
1918,Green Cove Springs,29.9919,-81.6781
1919,Mesa Vista,38.8071,-119.796
1920,Dresher,40.1409,-75.1668
1921,St Johns,55.8107,-2.1034
1922,Mattawan,42.2095,-85.7844
1923,East Atlantic Beach,40.7898,-73.7471
1924,Roan Mountain,36.1962,-82.0704
1925,Santa Clara,22.4,-79.9667
1926,Akron,41.0814,-81.519
1927,Winter Park,28.6,-81.3392
1928,Sylvania,41.7189,-83.713
1929,New Bedford,41.6362,-70.9342
1930,New Port Richey,28.2442,-82.7193
1931,Victorville,34.5361,-117.2912
1932,McAllen,26.2034,-98.23
1933,North Miami,25.8901,-80.1867
1934,Cassville,36.677,-93.8688
1935,Broken Arrow,36.0526,-95.7908
1936,Glenpool,35.9554,-96.0089
1937,Sand Springs,36.1398,-96.1089
1938,Las Vegas,36.175,-115.1372
1939,Coweta,33.3835,-84.7666
1940,Romeo,42.8028,-83.013
1941,Herington,38.6711,-96.9425
1942,New Lebanon,39.7453,-84.3849
1943,Tyrone,33.4712,-84.5972
1944,Springhill,33.006,-93.4668
1945,Roseville,38.7521,-121.288
1946,Wilton,38.4119,-121.2722
1947,Florham Park,40.7879,-74.3882
1948,College Park,38.9807,-76.9369
1949,Volo,42.3261,-88.1679
1950,Barrington,41.7407,-71.3087
1951,Panama City Beach,30.1766,-85.8055
1952,Edmond,35.6528,-97.4781
1953,Ruidoso,33.3317,-105.673
1954,Carter Lake,41.2906,-95.9181
1955,Washingtonville,41.4279,-74.166
1956,Griswold,41.235,-95.1375
1957,Callicoon,41.7673,-75.0563
1958,Weatherford,32.7593,-97.7972
1959,Snow Shoe,41.0309,-77.9494
1960,Silver Cliff,38.1353,-105.4464
1961,Vallejo,38.1041,-122.2566
1962,Streamwood,42.0256,-88.1784
1963,Allendale,42.9723,-85.9537
1964,Nicholasville,37.8806,-84.573
1965,Edison,40.5187,-74.4121
1966,Mosinee,44.793,-89.7032
1967,Laconia,43.5279,-71.4704
1968,Bloomsburg,41.0037,-76.4549
1969,Tower City,40.5892,-76.5525
1970,Shrewsbury,52.7101,-2.7521
1971,Winchester,51.0651,-1.3187
1972,Andover,51.2083,-1.4825
1973,Wild Rose,44.1786,-89.249
1974,Westport,41.1415,-73.3579
1975,Kelseyville,38.978,-122.8394
1976,Hashemite Kingdom of Jordan,31.0,36.0
1977,Dulles,39.0376,-77.4158
1978,Fargo,46.8772,-96.7898
1979,Sartell,45.6216,-94.2069
1980,Hickory Flat,35.6481,-93.4205
1981,Palmdale,34.5794,-118.1165
1982,Rockwood,35.8656,-84.6849
1983,Sea Isle City,39.1535,-74.6929
1984,Sedalia,38.7045,-93.2283
1985,Becket,42.332,-73.0829
1986,Round Mountain,-28.35,153.55
1987,Ruckersville,38.2332,-78.3692
1988,Walpole,42.1418,-71.2495
1989,Sebring,27.4956,-81.4409
1990,American Canyon,38.1749,-122.2608
1991,Perham,46.5944,-95.5725
1992,Redfield,44.8758,-98.5187
1993,Leetonia,40.8773,-80.7554
1994,Sterling City,31.8363,-100.9848
1995,Jeffersonville,38.2776,-85.7372
1996,Sharpsville,41.2592,-80.472
1997,Castle Rock,39.3722,-104.8561
1998,Claremont,34.0967,-117.7198
1999,Lawndale,33.8872,-118.3526
2000,Viola,41.1365,-74.0824
2001,Fenton,42.7978,-83.7049
2002,Ramsey,45.0333,-93.0835
2003,Lawton,34.6087,-98.3903
2004,Sharpsville,41.2592,-80.472
2005,Monmouth,40.3001,-74.1663
2006,Greenup,39.2478,-88.1634
2007,Clackamas,45.2496,-122.1679
2008,Chillicothe,39.3331,-82.9824
2009,Little Canada,45.0269,-93.0877
2010,The Villages,28.9341,-81.9599
2011,Cannon Beach,45.8918,-123.9615
2012,Thermopolis,43.6461,-108.212
2013,College City,36.1253,-90.9393
2014,Klamath Falls,42.2249,-121.7817
2015,Vonore,35.5901,-84.2419
2016,Pike Road,32.2843,-86.103
2017,Bowie,33.4501,-94.4335
2018,DeSoto,32.5899,-96.8569
2019,Lake Katrine,41.9856,-73.9882
2020,Jacksonville,30.3322,-81.6556
2021,Shelton,41.3165,-73.0932
2022,Bucksport,44.5737,-68.7956
2023,Moodus,41.5029,-72.4501
2024,Broad Brook,41.9123,-72.5451
2025,Kearny,40.7684,-74.1454
2026,Boerne,29.7947,-98.732
2027,Inola,36.1512,-95.5094
2028,Chapmanville,37.9737,-82.0173
2029,Mecosta,43.65,-85.3334
2030,Renton,47.4829,-122.2171
2031,Coxsackie,42.3509,-73.8029
2032,Highland,34.1283,-117.2086
2033,Ramona,33.0417,-116.8681
2034,Duluth,46.7833,-92.1066
2035,Marathon,44.9,-89.7668
2036,Hyannis,41.6529,-70.2828
2037,Hendersonville,36.3048,-86.62
2038,Mill City,44.754,-122.4781
2039,King,47.4665,-121.8179
2040,Peshtigo,45.0544,-87.7493
2041,Livonia,42.3684,-83.3527
2042,West Hills,34.1973,-118.644
2043,Valdosta,30.8327,-83.2785
2044,Des Moines,41.6005,-93.6091
2045,North Ridgeville,41.3895,-82.019
2046,Reedsville,44.1536,-87.9568
2047,Presque Isle,46.6811,-68.0159
2048,Franklin,39.9667,-83.0166
2049,Rock Springs,41.5875,-109.2029
2050,Centerport,40.8854,-73.3762
2051,Oak Grove,45.4168,-122.6401
2052,West Seneca,42.8501,-78.7998
2053,Gladstone,-23.85,151.25
2054,San Bernardino,34.6667,-116.1675
2055,Reedley,36.5963,-119.4504
2056,Panama,9.0,-80.0
2057,Logan,41.7355,-111.8344
2058,Hoschton,34.0965,-83.7613
2059,Hickory,35.7332,-81.3412
2060,West Chester,39.9607,-75.6055
2061,Falkville,34.3684,-86.9086
2062,North Richland Hills,32.8343,-97.2289
2063,Ozone,35.6412,-93.4432
2064,Baghdad,33.3406,44.4009
2065,San Juan,-31.5375,-68.5364
2066,Meredith,43.6576,-71.5004
2067,Grand Bay,30.4763,-88.3422
2068,Browning,48.5569,-113.0134
2069,Mount Carmel,38.4109,-87.7614
2070,Norlina,36.4457,-78.1983
2071,Newport,51.5877,-2.9984
2072,Alvin,29.4238,-95.2441
2073,Jones,16.5571,121.7029
2074,West Bloomfield,42.9059,-77.5392
2075,Nevada,39.2502,-116.7512
2076,Pittsfield,42.4501,-73.2454
2077,Stuart,27.1976,-80.2528
2078,Chiefland,29.475,-82.8598
2079,Hobe Sound,27.0595,-80.1364
2080,Charleston,32.7766,-79.9309
2081,Hypoluxo,26.5665,-80.0534
2082,Prescott Valley,34.5894,-112.3252
2083,El Mirage,33.6131,-112.3246
2084,Augsburg,48.3667,10.8833
2085,Parkville,39.3773,-76.5397
2086,Fruita,39.1589,-108.729
2087,Crawford,35.5834,-94.2335
2088,Lacey,47.0343,-122.8232
2089,Coeburn,36.944,-82.464
2090,Losantville,40.0245,-85.1831
2091,Reidsville,36.3549,-79.6645
2092,Syracuse,37.0881,15.2792
2093,New Boston,42.9762,-71.694
2094,Danville,36.586,-79.395
2095,Seymour,38.9592,-85.8903
2096,Woodcliff Lake,41.0234,-74.0665
2097,Waukesha,43.0333,-88.3001
2098,Sunny Isles Beach,25.9506,-80.1228
2099,Seneca,41.1167,-83.1166
2100,Uniontown,39.9001,-79.7164
2101,Maryville,35.7565,-83.9705
2102,Niederwald,46.4359,8.1898
2103,Stanley,54.868,-1.6985
2104,Granbury,32.4421,-97.7942
2105,Paulina,30.0263,-90.7132
2106,Ware,51.8126,-0.0283
2107,San Geronimo,7.9251,-72.5468
2108,Encino,6.1383,-73.0994
2109,Wayzata,44.9741,-93.5066
2110,Longs,33.9385,-78.7331
2111,Purcellville,39.1368,-77.7147
2112,Mechanicsburg,40.2143,-77.0086
2113,Cairo,30.0626,31.2497
2114,Vernon,50.2581,-119.2691
2115,Paradise,36.0972,-115.1467
2116,Lawtell,30.5185,-92.1849
2117,Ruidoso Downs,33.329,-105.6044
2118,Tomball,30.0972,-95.6161
2119,Duncan,34.5023,-97.9578
2120,Mendota,36.7536,-120.3816
2121,Tybee Island,32.0002,-80.8457
2122,Pryor,36.3084,-95.3169
2123,Cottage Grove,44.8277,-92.9438
2124,Tukwila,47.474,-122.261
2125,Tulare,36.2666,-118.8009
2126,Manassas Park,38.784,-77.4697
2127,Avon Park,27.5959,-81.5062
2128,Tuba City,36.135,-111.2399
2129,Palm Coast,29.585,-81.2078
2130,Temple,31.0982,-97.3428
2131,Interlochen,44.6447,-85.7673
2132,Ventura,34.4667,-119.0176
2133,Mount Ephraim,39.8784,-75.0927
2134,Rehoboth,-23.3167,17.0833
2135,Rowley,42.7168,-70.8787
2136,South Shore,38.7209,-82.9582
2137,Lewes,50.8736,0.0113
2138,Hersey,43.8486,-85.4445
2139,Kenosha,42.5667,-88.0501
2140,Spring Hill,28.4769,-82.5255
2141,Elberfeld,51.2667,7.1333
2142,Azusa,34.1336,-117.9076
2143,Cuyler,42.7373,-75.9485
2144,Lima,-12.0432,-77.0282
2145,Glen Cove,40.8623,-73.6337
2146,North Andover,42.6987,-71.1351
2147,Laramie,41.3114,-105.5911
2148,Vacherie,30.011,-90.7195
2149,Altamont,42.2068,-121.7372
2150,Clarendon Hills,41.7975,-87.9548
2151,San Mateo,37.4499,-122.3511
2152,Wooster,40.8051,-81.9351
2153,Morrisville,35.8235,-78.8256
2154,Southampton,50.904,-1.4043
2155,Holt,42.6406,-84.5153
2156,Colchester,51.8892,0.9042
2157,Ballwin,38.5951,-90.5462
2158,Excelsior Springs,39.3392,-94.2261
2159,St Louis,38.6273,-90.1979
2160,Wichita,37.6922,-97.3375
2161,Blanca,38.1791,-1.3747
2162,Steamboat,58.683,-123.7197
2163,Lakemore,41.0209,-81.436
2164,McLean,40.4834,-88.8334
2165,Prosperity,37.8365,-81.2018
2166,Gallup,35.5281,-108.7426
2167,Sherrills Ford,35.6204,-80.9865
2168,New Martinsville,39.6445,-80.8576
2169,Daytona Beach,29.2108,-81.0228
2170,Fort Worth,32.7254,-97.3208
2171,Bartlesville,36.7473,-95.9808
2172,Madera,37.1666,-119.8343
2173,Fairforest,34.9565,-82.0101
2174,Hampden,42.1668,-72.5829
2175,Castle Dale,39.2122,-111.0196
2176,Brea,33.9167,-117.9001
2177,Williamsport,41.2412,-77.0011
2178,Meriden,41.5382,-72.807
2179,Sykesville,39.3737,-76.9678
2180,Eagle Creek,45.3577,-122.3594
2181,Elyria,41.3684,-82.1077
2182,Kirkland,47.6815,-122.2087
2183,Boonville,38.9736,-92.7432
2184,Merrimack,42.8651,-71.4934
2185,Fortson,48.2684,-121.7274
2186,La Crosse,43.8014,-91.2396
2187,Toronto,43.7001,-79.4163
2188,Centerville,39.6284,-84.1594
2189,Ward,35.0304,-91.9504
2190,Barboursville,38.4095,-82.2946
2191,San Dimas,34.1067,-117.8067
2192,Sedona,34.8697,-111.761
2193,Wilson,36.1501,-86.2833
2194,Alma,48.5501,-71.6491
2195,Columbia,34.0007,-81.0348
2196,Asheboro,35.7079,-79.8136
2197,Chesnee,35.1485,-81.8609
2198,Bancroft,45.0575,-77.857
2199,Rumney,43.8054,-71.8126
2200,Wichita Falls,33.9137,-98.4934
2201,Barnet,51.6574,-0.2142
2202,Midlothian,32.4824,-96.9945
2203,DeLand,29.0283,-81.3031
2204,Dalton,34.7698,-84.9702
2205,Alton,38.8906,-90.1843
2206,East Middlebury,43.9734,-73.1062
2207,Beach Park,42.4222,-87.8573
2208,Perryville,37.7242,-89.8612
2209,Wolfforth,33.5059,-102.0091
2210,Blakely,41.4809,-75.5946
2211,Hermiston,45.8404,-119.2895
2212,Hatboro,40.1743,-75.1068
2213,El Dorado Hills,38.6857,-121.0822
2214,Miller Place,40.9598,-72.9962
2215,Birmingham,33.5207,-86.8025
2216,Herrings,44.0242,-75.6539
2217,San Jose,37.3394,-121.895
2218,Medford,42.3265,-122.8756
2219,Lynn,42.4668,-70.9495
2220,Del Valle,24.0059,-104.6731
2221,Palm Springs,33.8303,-116.5453
2222,Poplarville,30.8402,-89.5342
2223,Wanatah,41.4306,-86.8984
2224,Theodore,30.5477,-88.1753
2225,Jacksonville,30.3322,-81.6556
2226,Madera Ranchos,36.9311,-119.8815
2227,Imperial,33.0334,-115.4175
2228,Apache Junction,33.4151,-111.5496
2229,Scott City,37.2167,-89.5245
2230,El Toro,10.9542,-71.6484
2231,Marina,36.6844,-121.8022
2232,Twentynine Palms,34.1356,-116.0542
2233,Riverdale,33.5726,-84.4133
2234,Hermitage,41.2334,-80.4487
2235,Opelika,32.6454,-85.3783
2236,Arenas Valley,32.794,-108.1842
2237,River Edge,40.9287,-74.0399
2238,Dillwyn,37.5429,-78.4572
2239,Goree,33.4675,-99.5248
2240,Turner,44.2565,-70.2562
2241,Delphi,40.5875,-86.675
2242,Kingsport,36.5484,-82.5618
2243,Farmington Hills,42.4853,-83.3772
2244,Kent,51.1667,0.6667
2245,Statesboro,32.4488,-81.7832
2246,Murphy,33.0151,-96.6131
2247,Los Molinos,40.7158,-4.074
2248,Cameron Park,38.6688,-120.9872
2249,Aberdeen,57.1437,-2.0981
2250,Blue Springs,39.0169,-94.2816
2251,Glenhaven,-33.7,151.0
2252,North Rock Springs,41.6436,-109.2657
2253,Tijeras,8.4667,-82.55
2254,Murray,40.6669,-111.888
2255,Thermal,33.6403,-116.1395
2256,Saint Johns,29.8961,-81.4165
2257,Dandridge,36.0154,-83.4149
2258,Farmville,37.3021,-78.3919
2259,Newmarket,44.0501,-79.4663
2260,Barberton,-25.7884,31.0532
2261,North Las Vegas,36.1989,-115.1175
2262,Munhall,40.3923,-79.9
2263,Hazleton,40.9584,-75.9746
2264,Maquoketa,42.0689,-90.6657
2265,Butler,39.4501,-84.5666
2266,Delavan,42.6331,-88.6437
2267,Glenview,42.0698,-87.7878
2268,Mira Loma,33.9925,-117.5164
