,City,Lat,Lng
657,Holtsville,40.8153762,-73.0451085
658,Old Saybrook,41.2917652,-72.3761956
659,Cannon Falls,44.5068445,-92.9062175
660,North Reading,42.5750939,-71.0786653
661,Rush City,45.6855145,-92.9654903
662,Islamorada,24.9242995,-80.6278404
663,Athena,45.8119097,-118.491336
664,Munith,42.3905913,-84.2505159
665,Clear Lake Keys,39.0207287,-122.6624855
666,North Lauderdale,26.217305,-80.2258811
667,Shady Grove,32.8031849,-97.0202854
668,North Hero,44.8171051,-73.2900913
669,Old Tappan,41.0106971,-73.9911073
670,Greenwood Village,39.6172101,-104.950814
671,Yoder,45.1381769,-122.6817567
672,New Salem,39.7075473,-90.8476304
673,Dry Fork,36.7545812,-79.3997472
674,Camp Douglas,43.9226641,-90.2711682
675,Blue Diamond,36.0463715,-115.405633
676,East Lynn,38.1678662,-82.3779268
677,Glasco,39.356669,-97.841152
678,Rome,38.6639639,-83.3790756
679,East Rochester,40.7000662,-80.268117
680,Point Hope,68.3498679,-166.752609
681,Blocksburg,40.2759769,-123.6364206
682,East Spokane,47.6535045,-117.3152097
683,Donnelly,44.7325107,-116.0775155
684,DeBary,28.8830604,-81.3088385
685,Village of Phelps,42.957564,-77.057471
686,Walburg,30.7349218,-97.5884061
687,Big Wells,28.5702492,-99.5702205
688,Frost,32.0801526,-96.8066612
689,Hopelawn,40.5270494,-74.2929245
690,Short Pump,37.6506092,-77.6119457
691,Jackson Heights,40.7556561,-73.8857755
692,Skamokawa,46.2703872,-123.4570773
693,Negaunee,46.499102,-87.611803
694,Friendsville,35.7603575,-84.1357453
695,Quinby,37.5537486,-75.7338188
696,Bolivia,34.0676715,-78.1483283
697,Oloh,31.2968418,-89.5900709
698,Fox River Grove,42.2008575,-88.2145259
699,Trucksville,41.3039917,-75.9321373
700,Dupo,38.5161634,-90.2103903
701,Hotchkiss,37.6740026,-81.3681585
702,Inwood,39.3579068,-78.040009
703,Burnside,36.9889661,-84.5999405
704,Stormville,41.5703713,-73.7454088
705,Jefferson Valley-Yorktown,41.2956496,-73.80819
706,Dunlow,38.0231473,-82.4315386
707,Le Sueur,44.4612348,-93.9154299
708,Ruffin,36.4470802,-79.5438954
709,Rubicon,43.3402779,-88.4575991
710,Beltsville,39.0299081,-76.9149547
711,Marine Corps Base Camp Lejeune,34.63941505,-77.34201604164966
712,Florala,31.00518,-86.3280018
713,Otter Creek,44.3184135,-68.2075128
714,Columbiaville,43.156693,-83.410505
715,Basking Ridge,40.7064088,-74.5492725
716,Goreville,37.5544953,-88.9722932
717,Eaton Rapids,42.5092039,-84.655814
718,Ash Fork,35.2250114,-112.4840675
719,Fort Dodge,42.5044017,-94.1910044
720,Georgetown Township,42.90567255,-85.84215306917494
721,Bunnlevel,35.3096063,-78.7802994
722,South Whitley,41.0847677,-85.6280381
723,Village of East Rockaway,40.6415296,-73.6656011
724,West Danville,44.4092076,-72.1951282
725,Weippe,46.3760149,-115.9381946
726,Waterfall,40.1275826,-78.0627822
727,Port Wentworth,32.149092,-81.1631681
728,Heath Springs,34.5925625,-80.6761563
729,High View,39.2306585,-78.4083399
730,Leitchfield,37.4801693,-86.2936604
731,Thonotosassa,28.0614065,-82.3023128
732,Tatum,33.2569924,-103.3175664
733,Wailua,22.0517684,-159.3341313
734,Templeville,39.1362899,-75.7686992
735,Parole,38.9846436,-76.5370298
736,New Salem,39.9016241,-76.7892135
737,Woodson,39.6264105,-90.22664550771009
738,Waite Park,45.51301545,-94.26067180000001
739,New Palestine,39.7219882,-85.8891471
740,Twin City,32.5829413,-82.1551219
741,Hughes Springs,32.998462,-94.6307586
742,Lakemont,34.7820378,-83.4162755
743,Egg Harbor Township,39.3820672,-74.6171489
744,Odin,38.617271,-89.0522867
745,Rozet,44.2780974,-105.205158
746,McKean Township,41.998872899999995,-80.09814841931252
747,Readstown,43.4494204,-90.7592968
748,Rolesville,35.9232862,-78.4573914
749,Onancock,37.7118,-75.7491015
750,Poquoson,37.1241861,-76.3921461
751,Penacook,43.2803491,-71.6000058
752,Salt Springs,29.3512675,-81.735528
753,East Charleston,44.8379647,-71.9899548
754,East Grand Rapids,42.9412024,-85.6097309
755,Vashon Island,47.420875949999996,-122.47370525466893
756,Brewer,44.796942,-68.760681
757,Portales,34.1861922,-103.334397
758,Village of Sherburne,42.6781266,-75.4985123
759,Chestnut Hill,42.3306529,-71.1661647
760,Lancaster Mill,34.709314,-80.7947922
761,McGehee,33.6294189,-91.399277
762,Vero Beach,27.6387163,-80.3975399
763,Geigertown,40.202595,-75.8363155
764,Julesburg,40.988326,-102.264352
765,Kailua,19.641941,-155.996933
766,Markesan,43.7073195,-88.9900685
767,Rentz,32.383504,-82.9912565
768,Merigold,33.8389667,-90.7262899
769,Mauston,43.7971946,-90.0773495
770,Bellefontaine,40.3611643,-83.7596557
771,Yorktown Heights,41.2709274,-73.7776336
772,Hooker,36.8609639,-101.214077
773,West Roxbury,42.2792649,-71.1494972
774,Saint Johns River Estates,28.8394358,-81.3356214
775,Westchester,33.9597349,-118.400632
776,Colwell,43.1560076,-92.5938766
777,Meansville,33.0492923,-84.3068648
778,Kemah,29.5427297,-95.0204837
779,Palmetto Bay,25.6217715,-80.3247748
780,Lnyxville,43.2469043,-91.0575841
781,Battlement Mesa,39.441367,-108.0250738
782,Potter Valley,39.3221089,-123.113059
783,East Billerica,42.5814818,-71.2370022
784,Wolf Creek,47.0060833,-112.0692749
785,Brenham,30.1668828,-96.3977442
786,Marmet,38.2454149,-81.5671787
787,Heber Springs,35.4976958,-92.0324875
788,Somerset,40.5012385,-74.48547748517902
789,Hidden Valley,36.0326758,-120.5797558
790,Clarks Grove,43.7639185,-93.3289552
791,Flintville,35.0625857,-86.4197134
792,Fox Island,47.248250600000006,-122.62368015613899
793,Grover Beach,35.1209452,-120.621837
794,Stringer,31.8669353,-89.263312
795,Woodlake,36.4134809,-119.098633
796,Cosmopolis,46.955372,-123.773776
797,North Sacramento,38.6060158,-121.4574543
798,Gilson,40.8617048,-90.2015111
799,Navajo Lake Lodge,37.5220359,-112.7989878
800,Burgettstown,40.3820133,-80.3928423
801,Nettleton,34.089803,-88.6223964
802,Saint Augustine,29.8946952,-81.3145395
803,Asbury,42.5136191,-90.7526948
804,Shapleigh,43.5406476,-70.8474271
805,Gurdon,33.9182285,-93.1488168
806,West Milton,39.9625534,-84.3280022
807,Somers Point,39.3176158,-74.594601
808,Bermuda Run,36.0037477,-80.4219996
809,Wade,35.1629419,-78.7361323
810,Long Lane,37.6114305,-92.9093477
811,Cold Springs,38.0539562,-86.2894184
812,Kouts,41.3167058,-87.0258594
813,The Woodlands,30.1734194,-95.504686
814,Waterford Township,42.6706391,-83.3896241
815,Griggsville,39.7089362,-90.7245722
816,Antrim Township,42.82839895,-84.10095113252197
817,Milner,33.1167891,-84.1965855
818,Lorman,31.8204396,-91.0501057
819,Ashburnham,42.6357648,-71.9086801
820,Escalon,37.7974273,-120.9966033
821,Town of Lake Luzerne,43.3126329,-73.8345646
822,Chocorua,43.8789622,-71.2197925
823,Ossipee,43.68575,-71.117249
824,Hakalau,19.897825,-155.126953
825,Oracle,32.6099702,-110.7651843
826,Mescalero,33.1577301,-105.770297
827,Cloudcroft,32.9576648,-105.742721
828,Kapahi,22.0967787,-159.3604269
829,Teays Valley,38.449426,-81.9405368
830,Eldon,38.3494456,-92.5805241
831,Eddington,44.8261817,-68.6933667
832,McAlester,34.9334981,-95.7697934
833,Sanibel,26.4489695,-82.0223137
834,Cardiff-by-the-Sea,33.0220155,-117.2803463
835,Burtonsville,39.1112193,-76.9324752
836,Northlake,41.9172526,-87.8956185
837,Buras,29.351886,-89.5242248
838,Andalusia,31.3080607,-86.482424
839,Moapa Town,36.675805,-114.6208232
840,Greenwood Springs,33.887054,-88.3089273
841,Carolina Shores,33.9010054,-78.5805673
842,Tunnel Hill,34.8406339,-85.0427257
843,Wauwatosa,43.0494122,-88.0079271
844,Lake Station,41.5750369,-87.2389246
845,Fort Bragg,39.444734499999996,-123.80269920574287
846,Franklinton,30.8471283,-90.153141
847,Fresno County Sheriffs Office,36.7847132,-119.72448991707343
848,Celina,33.3238976,-96.785342
849,Glassport,40.3247918,-79.8922712
850,Rio Hondo,26.2353516,-97.5819319
851,Moselle,31.5025779,-89.2795378
852,East Wilton,44.6158945,-70.192839
853,Cut Off,29.5427168,-90.3381361
854,Town of Parishville,44.62884,-74.813805
855,Northborough,42.3196015,-71.6422408
856,Schulenburg,29.680116,-96.904598
857,Winifrede,38.1914912,-81.5567846
858,Sarver,40.7314538,-79.7458838
859,Barryville,41.4775904,-74.911
860,Biddeford Pool,43.44220515,-70.35322745283611
861,Pearl River,41.0586333,-74.0218967
862,Fairlawn,41.1326644,-81.6262051
863,Jonestown,41.1264315,-76.30702727228163
864,Branchport,42.5986805,-77.1538624
865,Boalsburg,40.7756184,-77.7924992
866,Peacham,44.3284703,-72.1703611
867,Cranberry Township,40.7099343,-80.1060506
868,Hedrick,41.1724609,-92.3089125
869,Sigel,39.2261504,-88.4942259
870,Cal-Nev-Ari,35.3004397,-114.879303
871,Pine Mountain Club,34.8447503,-119.15781322893069
872,Dickson City,41.4714693,-75.607688
873,Ocean Isle Beach,33.8943393,-78.426672
874,Pitts,31.9446209,-83.5407214
875,Mount Hermon,37.0510596,-122.0585746
876,Pompton Plains,40.9681536,-74.2957043
877,Manorville,40.8734784,-72.8079636
878,Avis,41.1847939,-77.3138622
879,Solomons,38.318227,-76.4555319
880,Sanbornville,43.554246,-71.0308988
881,Buckhead Ridge,27.1303277,-80.8936735
882,Fort Jennings,40.9064392,-84.296616
883,Corydon,38.2129325,-86.125386
884,Keyport,40.4331631,-74.1995883
885,Sheffield Lake,41.48754,-82.101537
886,Village of Orchard Park,42.7670376,-78.7435517
887,Drake,47.924169,-100.372361
888,Del City,35.442007,-97.4408709
889,Alfalfa,44.0773332,-121.0169776
890,Port Barrington,42.2425236,-88.2020267
891,Holcombe,45.2244118,-91.1173637
892,Cottleville,38.7489107,-90.6532316
893,Rio del Mar,36.9691529,-121.905244
894,Lehigh Acres,26.6091509,-81.652407
895,Town of North Greenbush,42.675,-73.658056
896,Long Hill Township,40.6883913,-74.4961781
897,Mimbres,31.8006564,-107.7544701
898,East Las Vegas,36.0944186,-115.0419404
899,Johnson City,36.3134398,-82.3534728
900,Clear Creek,37.9162215,-81.3442733
901,White,34.2828722,-84.7452138
902,Florien,31.4437889,-93.4573959
903,Grannis,34.2406665,-94.3349306
904,Beltzville,40.8400923,-75.6354656
905,Horsham,40.1784422,-75.1285061
906,Plain Dealing,32.9051385,-93.6968433
907,Monaville,29.9507801,-96.0388467
908,Garfield Heights,41.4169974,-81.6059581
909,Balmville,41.527905,-74.024627
910,Waconia,44.8507957,-93.7869088
911,Rileyville,41.7157302,-75.2290751
912,Quarryville,39.897047,-76.1635655
913,Friedens,40.0500782,-78.9983591
914,Attica,43.0303053,-83.1660514
915,Van Buren Township,42.2207982,-83.4841464
916,Hanahan,32.9138914,-80.0088359
917,Melbourne,28.106471,-80.6371513
918,Millry,31.6340496,-88.3133487
919,West Boylston,42.3680073,-71.7845326
920,Cashmere,47.5223107,-120.4689464
921,South Hills,38.341764,-81.6437347
922,Haltom City,32.7995738,-97.2691817
923,Town of Duanesburg,42.76202,-74.1337383
924,Devils Lake,48.112779,-98.86512
925,Linglestown,40.342313,-76.7911743
926,South Riding,38.918018,-77.517342
927,Olyphant,41.4688301,-75.602387
928,Whaleyville,38.396782,-75.3021363
929,Kulpmont,40.7934196,-76.4724547
930,Willow Springs,35.5523543,-78.5280083
931,Morganville,40.3764975,-74.2443117
932,New Holstein,43.9499924,-88.0842643
933,Carlyle,38.6103264,-89.3725796
934,Ken Caryl,39.5758213,-105.1122088
935,Yah-ta-hey,35.62090005,-108.78735454594317
936,Loughman,28.2419575,-81.5667404
937,Uhrichsville,40.3931218,-81.3464998
938,Morrow,39.3545046,-84.1271568
939,Malta,42.3063021,-113.3691675
940,Brooklyn Park,45.1004807,-93.3443585
941,Manahawkin,39.695397,-74.2587527
942,Neligh,42.1286396,-98.0299608
943,Glen Saint Mary,30.2757913,-82.1606689
944,Pleasure Island,34.0168396,-77.9080415
945,Woodhaven,42.1370519,-83.2451066
946,Heyburn,42.5585202,-113.7639048
947,Chesapeake Beach,38.6938503,-76.534134
948,Gooding,42.9389067,-114.7131938
949,Village of Cobleskill,42.677853,-74.4854172
950,Minersville,40.6906451,-76.2621697
951,South Londonderry Village Historic District,43.193006,-72.8150391
952,Rossmoor,40.33500575,-74.46978519404382
953,Cullowhee,35.3137739,-83.1765814
954,Scribner,41.6666664,-96.6658622
955,Oconto Falls,44.8738804,-88.1428798
956,Sabula,42.0711161,-90.1740278
957,Penn Hills,40.4729398,-79.8176723
958,Yarmouth Port,41.7020544,-70.249465
959,Satsop,47.0028949,-123.4837158
960,Opihikao,19.4268733,-154.8817403
961,Santa Ysabel,33.1092099,-116.673076
962,Forks Township,40.739360500000004,-75.21736228572813
963,Henryetta,35.4424596,-95.9864287
964,Enders,40.4552735,-101.5337781
965,Barto,40.390971,-75.6096775
966,Colonia,40.591713150000004,-74.31422738729222
967,Central Islip,40.7906538,-73.2017811
968,Dunn,35.3062743,-78.6089028
969,Tarlton,39.553230299999996,-82.77807102618638
970,Cherokee Pass,37.4894979,-90.3051171
971,Ringoes,40.4289354,-74.8675019
972,Tallmadge,41.1014616,-81.4417989
973,Town of Colden,42.6442234,-78.6845805
974,Morrill,44.4431297,-69.1492059
975,Virginia,47.52326,-92.536571
976,Rhawnhurst,40.0617779,-75.0557276
977,Talbott,36.1525903,-83.4151723
978,Lilly,32.1471099,-83.8773999
979,Pearblossom,34.506383,-117.9097881
980,Menard,30.9204906,-99.7837464
981,Ochelata,36.6000907,-95.9797109
982,Lannon,43.1461195,-88.1662028
983,Skippack,40.222882,-75.3987889
984,Bossier City,32.5369356,-93.6952689
985,Timmonsville,34.1348782,-79.9397885
986,Clairton,40.2922938,-79.8817181
987,Borger,35.6689767,-101.3919481
988,Harrah,35.4895085,-97.1636408
989,Catawba,35.7073558,-81.0756345
990,Bernardston,42.6707598,-72.5474737
991,Fenwick Island,38.4623346,-75.0512922
992,Morrisdale,40.948946,-78.2252911
993,Emporia,38.4040054,-96.181623
994,Vandenberg Village,34.7083155,-120.467664
995,Woolwich Township,39.741175,-75.34835656769522
996,New Stanton,40.2192258,-79.6097255
997,Wescosville,40.5667635,-75.5529632
998,Eldridge,37.82976,-92.7490695
999,Blue Eye,36.500673,-93.3968865
1000,Couderay,45.7959081,-91.3057331
1001,Custar,41.2847734,-83.8443835
1002,Dunmore,41.4198027,-75.6324112
1003,Gardners,40.0056483,-77.2069266
1004,Cherry Grove,39.0725616,-84.3218825
1005,Deal,40.243168,-74.0006927
1006,Dummerston,42.93244425,-72.58652717925446
1007,Ellendale,38.8067544,-75.422335
1008,Isle of Palms,32.7867697,-79.7880359
1009,Perry Hall,39.4042496,-76.4795561
1010,Kittery Point,43.0834222,-70.7078301
1011,Tribune,38.4697378,-101.752672
1012,Galliano,29.4430567,-90.3002059
1013,Von Ormy,29.286868,-98.6482144
1014,Lauderdale-by-the-Sea,26.192028,-80.0964326
1015,Powers,42.8820258,-124.0712863
1016,Flat Creek,36.385062,-85.3821905
1017,Eva,36.0645039,-88.0042004
1018,Hagåtña,13.4748148,144.7516191
1019,Fern,35.6389719,-94.0163117
1020,Fort Riley North,39.1085767,-96.81488543355653
1021,Tavernier,25.0115186,-80.5150608
1022,Reedsport,43.702093,-124.097083
1023,Ricardo,27.4195539,-97.8543892
1024,Grottoes,38.2673517,-78.8258585
1025,Six Mile,34.8073296,-82.8206976
1026,Lola,37.3186642,-88.3078117
1027,Mount Shasta,41.3136322,-122.3126933
1028,Makaha,21.472879,-158.210678
1029,Swan Valley,43.456028,-111.341615
1030,Charlestown Township,41.1680253,-81.14591192241016
1031,Talmoon,47.5999461,-93.773817
1032,North Fairfield,41.1039433,-82.6118422
1033,Town of Hume,42.4728418,-78.1363976
1034,Thompson,47.7735899,-97.109805
1035,Richmond Heights,38.6282707,-90.3191285
1036,Blandon,40.4412047,-75.886871
1037,Mole Lake,45.479685,-88.98317
1038,Wolf Point,48.090574,-105.640557
1039,Saint Amant,30.2246409,-90.868986
1040,Mercury,36.6605105,-115.9944747
1041,Larkspur,37.9340915,-122.5352539
1042,Boxborough,42.4918015,-71.5272552
1043,Mount Rainier,38.9364848,-76.9596981
1044,Brookport,37.1236664,-88.6303267
1045,Catoosa,36.188987,-95.745817
1046,Redbush,37.9398119,-82.9490545
1047,Town of Halfmoon,42.8275774,-73.7178967
1048,Blackstone,37.080428,-77.9972259
1049,Gowen,43.2516973,-85.30197
1050,Cape Neddick,43.2098406,-70.6296409
1051,Moncure,35.6224994,-79.0783143
1052,Montauk,41.0347223,-71.9442623
1053,Cranberry Township,40.7099343,-80.1060506
1054,Long Neck,38.6294315,-75.1509663
1055,Mather,39.934797,-80.0736687
1056,Luverne,31.7165455,-86.2638492
1057,Brundidge,31.7201615,-85.8160567
1058,Moneta,37.1812537,-79.6172536
1059,Tarkio,40.4402763,-95.3777586
1060,North Versailles,40.3797913,-79.8094916
1061,Drexel,39.746447,-84.28661
1062,Whitewright,33.5122594,-96.3946785
1063,Palm Beach of Indian Shores,27.8615108,-82.8465807
1064,Gluckstadt,32.5165294,-90.100919
1065,Durant,33.9919761,-96.3776762
1066,Cropwell,33.5523269,-86.2691438
1067,Ragland,37.7026039,-82.1273537
1068,South Seattle,47.5614876,-122.312903
1069,Three Points,32.0769339,-111.3135302
1070,Winooski,44.4910402,-73.1861064
1071,Apalachicola,29.7255084,-84.9827725
1072,Village of Shortsville,42.9559145,-77.2206913
1073,Mount Eden,38.0561799,-85.1510647
1074,Shaler Township,40.5218904,-79.9616141
1075,Lewisberry,40.1350929,-76.8596945
1076,Bovey,47.295496,-93.418819
1077,West Reading,40.3337038,-75.9474322
1078,Fairless Hills,40.1795537,-74.8551644
1079,Furlong,40.2962179,-75.082115
1080,Steam Corner,40.0428181,-87.2433434
1081,Saint Johnsbury,44.4193414,-72.015543
1082,Upper Arlington,39.9945084,-83.0624078
1083,East Limestone,34.7809229,-86.8327797
1084,Banner Elk,36.1631818,-81.8715019
1085,Mount Hood,45.5377455,-121.5684311
1086,Withamsville,39.0622843,-84.2882706
1087,Rowlett,32.9029,-96.5639
1088,Broadlands,39.0232515,-77.513323
1089,Bantam,41.724946,-73.24225915366614
1090,Edinboro,41.8742225,-80.1317236
1091,Eldersburg,39.4037147,-76.9502567
1092,West Carrollton,39.6722812,-84.2521632
1093,Laclede,48.1701889,-116.7560286
1094,Scottsburg,38.685614,-85.7702451
1095,McKittrick,35.3055201,-119.6226239
1096,Levan,39.5585686,-111.861873
1097,Wagner,43.079716,-98.293134
1098,Port Saint Joe,29.8118757,-85.302974
1099,Guyton,32.3363045,-81.3914992
1100,Rainelle,37.9688103,-80.7671067
1101,Hansen,42.5311224,-114.301272
1102,Village of Mamaroneck,40.9487314,-73.7331416
1103,North Kingsville,41.905887,-80.69036
1104,Harvester,38.7268198,-90.5857544
1105,Geraldine,34.3514798,-86.0008078
1106,Hunting Island,32.3663052,-80.4445497
1107,West Tulsa,36.1350928,-96.0024974
1108,Myrtle Creek,43.020118,-123.293121
1109,Blossvale,43.2797915,-75.6435156
1110,Cherry Grove Beach,33.8273947,-78.6427922
1111,Krakow,38.497603,-91.0458409
1112,Rough and Ready,39.2295981,-121.138682
1113,Kerby,42.1943549,-123.6499857
1114,Pima,32.8961755,-109.8275815
1115,Crescent Beach,33.8076725,-78.7008502
1116,Fillmore,34.401749499999994,-118.917766849615
1117,Hartville,37.2508838,-92.5104447
1118,Minooka,41.4553084,-88.2617305
1119,Connellsville,40.0178522,-79.5894828
1120,Fryeburg,44.016521,-70.981293
1121,Wappapello,36.9356086,-90.270939
1122,New Baden,38.5349571,-89.7007595
1123,Whately,42.4399249,-72.6349083
1124,Pacheco,37.9856477,-122.073039
1125,Waseca,44.0776638,-93.5075767
1126,Snoqualmie Pass,47.4223618,-121.4128238
1127,Wartrace,35.527565,-86.3336445
1128,Bloomsbury,40.6539892,-75.0865619
1129,Brazil,39.523652,-87.1250154
1130,Scenery Hill,40.0859056,-80.0703324
1131,Fincastle,37.4993048,-79.8772619
1132,Coral Springs,26.271192,-80.2706044
1133,Kew Gardens,40.7139415,-73.830742
1134,Talala,36.5298454,-95.7013849
1135,Hermann,38.7042119,-91.4373845
1136,Lake Lure,35.4278969,-82.2048343
1137,New Britain,41.6612104,-72.7795419
1138,Merriam Woods,36.7139495,-93.1618468
1139,Holts Summit,38.640315,-92.1224056
1140,East Lansing,42.7320307,-84.4721678
1141,Purdy,47.3889853,-122.6254103
1142,Mentor-on-the-Lake,41.705045,-81.360386
1143,Wixom,42.5247729,-83.5363339
1144,Goldthwaite,31.4508098,-98.570017
1145,Millboro,37.9750266,-79.6028173
1146,Tigerton,44.7408093,-89.0631653
1147,Murrysville,40.4284015,-79.697545
1148,Bonny Doon,37.0416156,-122.1505224
1149,Slinger,43.3333862,-88.2857631
1150,Cane Beds,36.9463736,-112.8943777
1151,Scottsboro,34.6731323,-86.0338765
1152,Kasson,44.0297055,-92.7503451
1153,Palouse,46.9101745,-117.07469740861141
1154,Watonga,35.8483867,-98.4133205
1155,Glennie,44.5605697,-83.725816
1156,Hackleburg,34.2776095,-87.8284254
1157,Miami Township,39.639502,-84.21280234398023
1158,Crescent Mills,40.0965579,-120.9107882
1159,Wapinitia,45.1142837,-121.2564517
1160,Boydton,36.6673066,-78.3882002
1161,Sabina,39.4886732,-83.6368659
1162,Springfield Township,39.239530200000004,-84.51215731795963
1163,Honokaa,20.078505,-155.468903
1164,New Canaan,41.146763,-73.4948446
1165,Healdton,34.2331475,-97.4878023
1166,Saint Hedwig,29.4144012,-98.2000099
1167,Salton Sea Beach,33.3750346,-116.0119455
1168,Nason,38.1761609,-88.9675689
1169,Inver Grove Heights,44.8479039,-93.0428119
1170,Lindström,45.3894083,-92.8479921
1171,Finleyville,40.2522922,-80.0028294
1172,Laurens,34.4989248,-82.0156362
1173,North Waterboro,43.6448098,-70.7243442
1174,Lawrence Township,40.2774754,-74.7296047
1175,Comptche,39.2648954,-123.5911224
1176,Caseville,43.9386992,-83.2722294
1177,Mobile,30.6867339,-88.0848929
1178,Put-in-Bay,41.6518884,-82.8186814
1179,Foxworth,31.238233,-89.868692
1180,New Concord,39.9934992,-81.7338559
1181,Seagrove Beach,30.3180152,-86.1312569
1182,Mendon,42.1075708,-71.5535197
1183,Schwenksville,40.256213,-75.4637876
1184,South Tamworth,43.8247961,-71.3031268
1185,Accokeek,38.6676168,-77.0283092
1186,McNary,45.919055,-119.2886754
1187,Belgreen,34.4775044,-87.8647858
1188,Iron Gate,37.7976286,-79.7911598
1189,Town of Lysander,43.2064567,-76.459104
1190,West Paducah,37.0831102,-88.7442202
1191,White Bear Lake,45.0838098,-93.0069304
1192,Ahwatukee Foothills,33.3194186,-112.0312962
1193,Raceland,29.7274331,-90.598976
1194,Moss Bluff,30.296683,-93.21909965789473
1195,Maud,33.3329014,-94.3426964
1196,Pantego,32.7142988,-97.1564002
1197,Raywick,37.5603408,-85.4305193
1198,Cajah's Mountain,35.847194,-81.53906535274834
1199,Twilight,37.927329,-81.6234469
1200,Mount Pulaski,40.0108767,-89.282314
1201,Backus,46.8202373,-94.5163876
1202,New Glarus,42.8144683,-89.6339362
1203,Portage Lakes,40.995898,-81.535116
1204,Tieton,46.7020686,-120.75535
1205,Villa Ridge,38.4630715,-90.87913180363714
1206,Hallsville,39.4439524,-82.8271182
1207,Forbes Road,40.3539572,-79.521707
1208,Mollusk,37.73014,-76.5380078
1209,Blue Bell,40.152331,-75.266289
1210,Lordsburg,32.3504143,-108.708434
1211,Sylva,35.3737111,-83.2259803
1212,Lenwood,34.8761248,-117.1052269
1213,City of Rochester,43.157285,-77.615214
1214,Headland,31.351284,-85.3421559
1215,Pevely,38.2833879,-90.3951204
1216,North Plainfield,40.6301025,-74.4273743
1217,Howard Lake,45.0607968,-94.0733088
1218,Dexterville,44.3763246,-90.1113434
1219,Lacon,41.0247583,-89.4112007
1220,Pilot Hill,38.8349001,-121.0143878
1221,De Land,40.1222568,-88.6453453
1222,West Peabody,42.5459281,-70.9939406
1223,Pengilly,47.3327147,-93.1971434
1224,Parker Hammocks,27.9047456,-81.1328441
1225,Manns Choice,40.002581,-78.59113
1226,Abbeville,31.5702088,-85.2503315
1227,Celebration Village,28.3206455,-81.5400603
1228,Decorah,43.3041609,-91.7859098
1229,El Cajon,32.7947731,-116.962526
1230,Madison,41.2794282,-72.5983151
1231,Coward,33.973217,-79.7470111
1232,Oaklandon,39.8728177,-85.9569264
1233,Town of Wallkill,41.4636977,-74.3724212
1234,Nine Mile Falls,47.7767798,-117.5466863
1235,Clam Gulch,60.2301018,-151.3955489
1236,Kerman,36.7235543,-120.059914
1237,Florence Township,40.1187646,-74.805968
1238,Town of Brookfield,43.0396222,-88.1642736
1239,Chester Heights,39.8901112,-75.4754766
1240,Logandale,36.5966367,-114.4841551
1241,Mauldin,34.77873,-82.310119
1242,Ainsworth,41.2889125,-91.5523838
1243,Landrum,35.1751148,-82.1892007
1244,Coto de Caza,33.6037312,-117.586958
1245,St. Matthews,33.664876,-80.7778681
1246,Mountain Brook,33.5019459,-86.7556834
1247,Pilot Hill,38.8349001,-121.0143878
1248,Bartonsville,41.0050926,-75.2796274
1249,Crouse,35.4209672,-81.3053602
1250,Ward Cove,55.4096986,-131.7242719
1251,Topping,37.5881938,-76.4743934
1252,Golden Meadow,29.3791112,-90.2600787
1253,Riva,38.9520566,-76.5780184
1254,Stedman,35.0134999,-78.6939063
1255,Churchton,38.8026161,-76.5369022
1256,Scott Depot,38.4417575,-81.9168002
1257,Glenelg,39.2644382,-76.9899134
1258,Briceville,36.1784122,-84.1852012
1259,City of Olean,42.0775022,-78.4298248
1260,Fritch,35.6397656,-101.603228
1261,Balboa Island,33.60656415,-117.89431273303593
1262,Latham,42.7444055,-73.761563
1263,East Sacramento,38.568087750000004,-121.45083785406308
1264,Thurmond,37.9615016,-81.082322
1265,Grand Rivers,37.0031109,-88.2344746
1266,Scottsville,37.7987569,-78.4955662
1267,Tehama,40.0271015,-122.123322
1268,Wirtz,37.0765287,-79.8894784
1269,Lame Deer,45.6230476,-106.666698
1270,Warr Acres,35.5225569,-97.6189353
